study,domain,domain_abbr,sub_domain,source,metric,atlas,table_name,table_label,url_docs,url_deap,url_score,n_total,n_admin,n_item,n_derived,n_score,type,00S,00A,00M,01A,01M,02A,02M,03A,03M,04A,04M,05A,05M,06A,C01,C02,C03,C04,C05,C06,C07,S01,S02,S03,S04,S05
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__asvcg__r01__dst,Task fMRI - SST - any stop vs. correct go - run 1 (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20any%20stop%20vs.%20correct%20go%20-%20run%201%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__asvcg__r02__dst,Task fMRI - SST - any stop vs. correct go - run 2 (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20any%20stop%20vs.%20correct%20go%20-%20run%202%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__cgvfx__dst,Task fMRI - SST - correct go vs. fixation - all runs (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20go%20vs.%20fixation%20-%20all%20runs%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__cgvfx__r01__dst,Task fMRI - SST - correct go vs. fixation - run 1 (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20go%20vs.%20fixation%20-%20run%201%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__cgvfx__r02__dst,Task fMRI - SST - correct go vs. fixation - run 2 (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20go%20vs.%20fixation%20-%20run%202%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__csvcg__dst,Task fMRI - SST - correct stop vs. correct go - all runs (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20stop%20vs.%20correct%20go%20-%20all%20runs%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__csvcg__r01__dst,Task fMRI - SST - correct stop vs. correct go - run 1 (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20stop%20vs.%20correct%20go%20-%20run%201%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__csvcg__r02__dst,Task fMRI - SST - correct stop vs. correct go - run 2 (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20stop%20vs.%20correct%20go%20-%20run%202%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__csvis__dst,Task fMRI - SST - correct stop vs. incorrect stop - all runs (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20stop%20vs.%20incorrect%20stop%20-%20all%20runs%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__csvis__r01__dst,Task fMRI - SST - correct stop vs. incorrect stop - run 1 (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20stop%20vs.%20incorrect%20stop%20-%20run%201%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__csvis__r02__dst,Task fMRI - SST - correct stop vs. incorrect stop - run 2 (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20stop%20vs.%20incorrect%20stop%20-%20run%202%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__igvcg__dst,Task fMRI - SST - incorrect go vs. correct go - all runs (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20incorrect%20go%20vs.%20correct%20go%20-%20all%20runs%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__igvcg__r01__dst,Task fMRI - SST - incorrect go vs. correct go - run 1 (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20incorrect%20go%20vs.%20correct%20go%20-%20run%201%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__igvcg__r02__dst,Task fMRI - SST - incorrect go vs. correct go - run 2 (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20incorrect%20go%20vs.%20correct%20go%20-%20run%202%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__igvis__dst,Task fMRI - SST - incorrect go vs. incorrect stop - all runs (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20incorrect%20go%20vs.%20incorrect%20stop%20-%20all%20runs%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__igvis__r01__dst,Task fMRI - SST - incorrect go vs. incorrect stop - run 1 (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20incorrect%20go%20vs.%20incorrect%20stop%20-%20run%201%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__igvis__r02__dst,Task fMRI - SST - incorrect go vs. incorrect stop - run 2 (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20incorrect%20go%20vs.%20incorrect%20stop%20-%20run%202%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__isvcg__dst,Task fMRI - SST - incorrect stop vs. correct go - all runs (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20incorrect%20stop%20vs.%20correct%20go%20-%20all%20runs%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__isvcg__r01__dst,Task fMRI - SST - incorrect stop vs. correct go - run 1 (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20incorrect%20stop%20vs.%20correct%20go%20-%20run%201%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Destrieux,mr_y_tfmri__sst__isvcg__r02__dst,Task fMRI - SST - incorrect stop vs. correct go - run 2 (Destrieux) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22Task%20fMRI%20-%20SST%20-%20incorrect%20stop%20vs.%20correct%20go%20-%20run%202%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,296,,,,296,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Subcortical,mr_y_tfmri__sst__asvcg__aseg,Task fMRI - SST - any stop vs. correct go - all runs (Subcortical) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22Task%20fMRI%20-%20SST%20-%20any%20stop%20vs.%20correct%20go%20-%20all%20runs%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,60,,,,60,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Subcortical,mr_y_tfmri__sst__asvcg__r01__aseg,Task fMRI - SST - any stop vs. correct go - run 1 (Subcortical) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22Task%20fMRI%20-%20SST%20-%20any%20stop%20vs.%20correct%20go%20-%20run%201%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,60,,,,60,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Subcortical,mr_y_tfmri__sst__asvcg__r02__aseg,Task fMRI - SST - any stop vs. correct go - run 2 (Subcortical) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22Task%20fMRI%20-%20SST%20-%20any%20stop%20vs.%20correct%20go%20-%20run%202%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,60,,,,60,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Subcortical,mr_y_tfmri__sst__cgvfx__aseg,Task fMRI - SST - correct go vs. fixation - all runs (Subcortical) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20go%20vs.%20fixation%20-%20all%20runs%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,60,,,,60,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Subcortical,mr_y_tfmri__sst__cgvfx__r01__aseg,Task fMRI - SST - correct go vs. fixation - run 1 (Subcortical) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20go%20vs.%20fixation%20-%20run%201%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,60,,,,60,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Subcortical,mr_y_tfmri__sst__cgvfx__r02__aseg,Task fMRI - SST - correct go vs. fixation - run 2 (Subcortical) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20go%20vs.%20fixation%20-%20run%202%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,60,,,,60,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Subcortical,mr_y_tfmri__sst__csvcg__aseg,Task fMRI - SST - correct stop vs. correct go - all runs (Subcortical) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20stop%20vs.%20correct%20go%20-%20all%20runs%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,60,,,,60,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Subcortical,mr_y_tfmri__sst__csvcg__r01__aseg,Task fMRI - SST - correct stop vs. correct go - run 1 (Subcortical) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20stop%20vs.%20correct%20go%20-%20run%201%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,60,,,,60,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Subcortical,mr_y_tfmri__sst__csvcg__r02__aseg,Task fMRI - SST - correct stop vs. correct go - run 2 (Subcortical) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20stop%20vs.%20correct%20go%20-%20run%202%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,60,,,,60,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Subcortical,mr_y_tfmri__sst__csvis__aseg,Task fMRI - SST - correct stop vs. incorrect stop - all runs (Subcortical) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20stop%20vs.%20incorrect%20stop%20-%20all%20runs%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,60,,,,60,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Subcortical,mr_y_tfmri__sst__csvis__r01__aseg,Task fMRI - SST - correct stop vs. incorrect stop - run 1 (Subcortical) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20stop%20vs.%20incorrect%20stop%20-%20run%201%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,60,,,,60,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Subcortical,mr_y_tfmri__sst__csvis__r02__aseg,Task fMRI - SST - correct stop vs. incorrect stop - run 2 (Subcortical) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22Task%20fMRI%20-%20SST%20-%20correct%20stop%20vs.%20incorrect%20stop%20-%20run%202%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,60,,,,60,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Subcortical,mr_y_tfmri__sst__igvcg__aseg,Task fMRI - SST - incorrect go vs. correct go - all runs (Subcortical) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22Task%20fMRI%20-%20SST%20-%20incorrect%20go%20vs.%20correct%20go%20-%20all%20runs%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,60,,,,60,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Subcortical,mr_y_tfmri__sst__igvcg__r01__aseg,Task fMRI - SST - incorrect go vs. correct go - run 1 (Subcortical) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22Task%20fMRI%20-%20SST%20-%20incorrect%20go%20vs.%20correct%20go%20-%20run%201%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,60,,,,60,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Task fMRI,Youth,Stop Signal Task,Subcortical,mr_y_tfmri__sst__igvcg__r02__aseg,Task fMRI - SST - incorrect go vs. correct go - run 2 (Subcortical) [Youth],/documentation/imaging/type_tfmribeh.html#mr_y_tfmri__sst,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22Task%20fMRI%20-%20SST%20-%20incorrect%20go%20vs.%20correct%20go%20-%20run%202%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,60,,,,60,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
